STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/12/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",44,",,0",32,",,0",39,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/13/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",51,",,0",39,",,0",45,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/14/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",63,",,0",43,",,0",43,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/15/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",47,",,0",31,",,0",33,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/16/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",46,",,0",31,",,0",31,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/17/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",43,",,0",24,",,0",24,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/18/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",44,",,0",24,",,0",32,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/19/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",54,",,0",31,",,0",46,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/20/99,,,,,,,0.12,",,0,0700",0,"P,,0,",0,"P,,0,",55,",,0",41,",,0",41,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/21/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",45,",,0",41,",,0",42,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/22/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",50,",,0",41,",,0",50,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/23/99,,,,,,,0.13,",,0,0700",0,"P,,0,",0,"P,,0,",59,",,0",38,",,0",47,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/24/99,,,,,,,0.27,",,0,0700",0,"P,,0,",0,"P,,0,",65,",,0",40,",,0",41,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/25/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",42,",,0",30,",,0",31,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/26/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",46,",,0",31,",,0",33,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/27/99,,,,,,,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",47,",,0",32,",,0",37,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/28/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",44,",,0",30,",,0",30,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/29/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",43,",,0",28,",,0",30,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/30/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",37,",,0",27,",,0",27,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/1/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",32,",,0",23,",,0",24,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/2/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",40,",,0",24,",,0",39,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/3/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",51,",,0",38,",,0",51,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/4/99,,,,,,,0.1,",,0,0700",0,"P,,0,",0,"P,,0,",55,",,0",38,",,0",51,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/5/99,,,,,,,0.87,",,0,0700",0,"P,,0,",0,"P,,0,",51,",,0",46,",,0",46,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/6/99,,,,,,,0.49,",,0,0700",0,"T,,0,",0,"T,,0,",46,",,0",29,",,0",30,",,0,0700",,,,,,,1,",,0",,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/7/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",37,",,0",29,",,0",32,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/8/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",40,",,0",29,",,0",32,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/9/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",45,",,0",32,",,0",34,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/10/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",53,",,0",34,",,0",37,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/11/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",37,",,0",24,",,0",24,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/12/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",37,",,0",23,",,0",31,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/13/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",36,",,0",28,",,0",31,",,0,0700",,,1,",,0",,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/14/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",43,",,0",30,",,0",34,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/15/99,,,,,,,0.42,",,0,0700",0.5,",,0,",1,",,0,",36,",,0",33,",,0",34,",,0,0700",,,,,,,1,",,0",,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/16/99,,,,,,,0.22,",,0,0700",0,"T,,0,",0,"T,,0,",39,",,0",31,",,0",31,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/17/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"T,,0,",31,",,0",15,",,0",16,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/18/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",25,",,0",16,",,0",19,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/19/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",29,",,0",15,",,0",16,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/20/99,,,,,,,0.13,",,0,0700",0,"P,,0,",0,"P,,0,",37,",,0",16,",,0",37,",,0,0700",,,1,",,0",,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/21/99,,,,,,,0.1,",,0,0700",0,"P,,0,",0,"P,,0,",38,",,0",11,",,0",12,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/22/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",38,",,0",9,",,0",12,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/23/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",38,",,0",8,",,0",12,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/24/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",17,",,0",4,",,0",6,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/25/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",23,",,0",5,",,0",15,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/26/99,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",35,",,0",15,",,0",27,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/27/99,,,,,,,0.02,",,0,0700",0,"T,,0,",0,"T,,0,",27,",,0",21,",,0",21,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/28/99,,,,,,,0,"T,,0,0700",,,0,"T,,0,",22,",,0",12,",,0",20,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/29/99,,,,,,,0.04,",,0,0700",,,1,",,0,",26,",,0",18,",,0",19,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/30/99,,,,,,,0,"P,,0,0700",0,"P,,0,",,,43,",,0",19,",,0",28,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/31/99,,,,,,,0,"P,,0,0700",0,"P,,0,",,,29,",,0",18,",,0",29,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/1/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,36,",,0",27,",,0",32,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/2/00,,,,,,,0.11,",,0,0700",0,"P,,0,",0,"P,,0,",43,",,0",30,",,0",33,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/3/00,,,,,,,0,"P,,0,0700",0,"P,,0,",0,",,0,",54,",,0",29,",,0",29,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/4/00,,,,,,,0.2,",,0,0700",0,"T,,0,",0,"T,,0,",33,",,0",26,",,0",32,",,0,0700",,,,,,,1,",,0",,,1,",,0",,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/5/00,,,,,,,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",32,",,0",22,",,0",22,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/6/00,,,,,,,0.4,",,0,0700",,,0,"P,,0,",28,",,0",21,",,0",26,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/7/00,,,,,,,,,0.3,",,0,",0,"P,,0,",35,",,0",23,",,0",23,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/8/00,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",26,",,0",18,",,0",22,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/9/00,,,,,,,0,",,0,0700",0,"P,,0,",0,"P,,0,",43,",,0",22,",,0",31,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/10/00,,,,,,,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",37,",,0",30,",,0",36,",,0,0700",,,1,",,0",,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/11/00,,,,,,,0.15,",,0,0700",0,"P,,0,",0,"P,,0,",42,",,0",34,",,0",34,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/12/00,,,,,,,0,"T,,0,0700",0,"P,,0,",0,"P,,0,",37,",,0",21,",,0",22,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/13/00,,,,,,,0.57,",,0,0700",6.4,",,0,",,,25,",,0",18,",,0",18,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/14/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,19,",,0",9,",,0",15,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/15/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,25,",,0",15,",,0",22,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/16/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,35,",,0",14,",,0",25,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/17/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,25,",,0",1,",,0",3,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/18/00,,,,,,,0.13,",,0,0700",2.5,",,0,",,,15,",,0",3,",,0",11,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/19/00,,,,,,,0.6,",,0,0700",1.5,",,0,",,,26,",,0",0,",,0",20,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/20/00,,,,,,,0.21,",,0,0700",4,",,0,",,,26,",,0",14,",,0",14,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/21/00,,,,,,,0,"T,,0,0700",,,,,16,",,0",3,",,0",4,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/22/00,,,,,,,0,",,0,0700",0,"P,,0,",,,15,",,0",-3,",,0",-2,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/23/00,,,,,,,0,"T,,0,0700",,,,,24,",,0",-3,",,0",24,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/24/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,26,",,0",-4,",,0",1,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/25/00,,,,,,,0.09,",,0,0700",0.3,",,0,",,,22,",,0",1,",,0",13,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/26/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,24,",,0",0,",,0",0,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/27/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,16,",,0",-2,",,0",-1,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/28/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,20,",,0",-1,",,0",15,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/29/00,,,,,,,0,",,0,0700",0,"P,,0,",,,30,",,0",2,",,0",26,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/30/00,,,,,,,0,"T,,0,0700",,,,,26,",,0",22,",,0",23,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/31/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,27,",,0",21,",,0",21,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/1/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,30,",,0",20,",,0",25,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/2/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,28,",,0",-1,",,0",9,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/3/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,27,",,0",9,",,0",27,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/4/00,,,,,,,0.17,",,0,0700",0,"P,,0,",2,",,0,",32,",,0",22,",,0",26,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/5/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,28,",,0",16,",,0",22,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/6/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,35,",,0",15,",,0",15,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/7/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,33,",,0",15,",,0",32,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/8/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,32,",,0",6,",,0",6,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/9/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,34,",,0",5,",,0",34,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/10/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,40,",,0",26,",,0",26,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/11/00,,,,,,,0.25,",,0,0700",4,",,0,",,,30,",,0",0,",,0",21,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/12/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,27,",,0",-4,",,0",-1,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/13/00,,,,,,,0.17,",,0,0700",2,",,0,",,,26,",,0",-3,",,0",21,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/14/00,,,,,,,0.37,",,0,0700",7.5,",,0,",,,26,",,0",21,",,0",20,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/15/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,29,",,0",21,",,0",24,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/16/00,,,,,,,0.21,",,0,0700",0,"P,,0,",,,35,",,0",21,",,0",29,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/17/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,30,",,0",3,",,0",9,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/18/00,,,,,,,,,0,"T,,0,",,,25,",,0",9,",,0",20,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/19/00,,,,,,,0.24,",,0,0700",5,",,0,",9,",,0,",26,",,0",19,",,0",19,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/20/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,31,",,0",17,",,0",27,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/21/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,32,",,0",23,",,0",23,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/22/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,47,",,0",23,",,0",39,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/23/00,,,,,,,0,",,0,0700",0,"P,,0,",,,50,",,0",39,",,0",43,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/24/00,,,,,,,0,"T,,0,0700",0,"P,,0,",,,56,",,0",40,",,0",40,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/25/00,,,,,,,0.65,",,0,0700",0,"P,,0,",,,50,",,0",39,",,0",39,",,0,0700",,,1,",,0",,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/26/00,,,,,,,0.13,",,0,0700",0,"P,,0,",,,56,",,0",37,",,0",40,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/27/00,,,,,,,0,"P,,0,0700",0,"P,,0,",,,60,",,0",39,",,0",42,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/28/00,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",52,",,0",31,",,0",32,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/29/00,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",50,",,0",28,",,0",30,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/1/00,,,,,,,,,0,"P,,0,",0,"P,,0,",59,",,0",30,",,0",47,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/2/00,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",47,",,0",29,",,0",30,",,0,0700",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/3/00,,,,,,,0,"P,,0,0700",0,"P,,0,",0,"P,,0,",42,",,0",23,",,0",23,",,0,0700",,,,,,,,,,,,,,
